ID,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
9072,11748,1.148358642,-0.367910503,0.312271719,0.112059708,-0.251928087,0.45914271,-0.498697783,0.160869083,1.993342214,-0.59604909,1.385071296,-1.998039488,0.627966944,1.591952423,-1.326554294,-0.240589838,0.758198836,-0.045272839,0.440230714,-0.111485169,-0.218518002,-0.270128784,-0.138990998,-0.653173596,0.360983798,1.127255117,-0.095804192,-0.022216981,46.2
9073,11748,0.759117191,-0.860906498,0.407422997,0.343692723,-0.512833672,0.610339326,-0.332851772,0.196187002,1.863866132,-0.725106259,2.299395325,-1.467125788,0.908796355,1.618294262,-1.145382099,-0.736959574,1.274075521,-0.742645282,-0.235948993,0.172922352,-0.047263917,-0.076314114,-0.16288547,-0.240178829,0.151793628,1.095898985,-0.104776114,0.009129428,200
9074,11750,1.220631831,-0.24379645,0.513678829,0.225524405,-0.612819078,-0.231847094,-0.472671338,0.025292512,2.025263183,-0.529808701,1.42511643,-2.140144316,0.255835055,1.643164483,-1.572301791,-0.039995557,0.626434422,0.322084483,0.67616893,-0.16929426,-0.243608655,-0.330999284,-0.096003686,0.002682537,0.385835049,1.0796614,-0.108633229,-0.020804392,18.08
9075,11750,-1.134477704,0.141988517,2.691790226,-2.448751711,-0.692163378,-0.679212119,-0.101715412,0.150078928,2.584428399,-2.198035287,1.054223931,-2.007057888,1.699843348,1.129212699,1.020703072,-0.058863908,0.3498698,0.359160477,-1.214889713,0.107930687,0.178357779,0.833328848,-0.195080945,0.397552892,0.345313964,-0.029068263,0.274558523,0.131031513,42
9076,11751,1.174688461,0.021209838,0.580628321,0.19361331,-0.439667362,-0.407015913,-0.306487861,-0.009727141,1.2704994,-0.362601571,2.719605251,-1.769147599,1.054521471,2.018872882,-0.047067726,0.13703255,0.541788926,-0.172538638,-0.34694525,-0.158206454,-0.166732569,-0.272619894,0.097520422,0.204693846,0.068369003,0.890502723,-0.100929743,-0.01285294,12.99
9077,11751,-1.322967536,0.146998938,2.351020728,3.012463447,0.407728152,1.412955184,-0.148840245,0.236427365,0.156355426,0.315440955,0.928970052,-2.162624212,2.789722695,1.072607809,-0.433303702,0.547382845,0.080803082,1.522969462,1.316367792,0.341416789,0.037997077,0.352049128,-0.236462714,-0.843325792,0.271199419,0.395475402,-0.038638892,0.189311299,153.77
9078,11753,-1.824846233,0.636615851,-0.066865657,-2.315064065,2.684910929,3.016292467,-0.09004302,0.549375142,2.087065407,0.403636714,0.890121019,-2.769845253,1.577480362,1.01777338,0.118654734,0.782140763,-0.600274264,0.240057131,-0.549540626,0.179159098,-0.519189121,-0.743804901,-0.346250868,1.001154348,-0.136197199,0.66756554,0.269472718,0.145380957,45.65
9079,11754,-0.767278195,1.346951879,1.089994864,-0.463187862,1.028505608,0.762736651,0.688751217,-0.038358653,1.086776486,0.236390698,1.568544621,-1.747173246,2.831071421,1.15963071,-0.291485996,0.300049426,-0.311156785,0.222862147,0.192300222,0.459342044,-0.493491948,-0.732647894,-0.171813509,-1.400874265,-0.021357924,0.107669541,0.313479274,-0.017838021,10.68
9080,11756,-0.59683894,0.400014414,0.786676896,-0.761559251,2.701314207,3.856599317,0.071950594,0.707000021,1.175947609,-0.876936137,0.31680462,-2.720815454,1.319518183,1.106106323,-1.048557345,-0.285132177,0.291399336,0.33207644,0.612792792,0.186628508,-0.273195022,-0.395372882,-0.393546523,0.997930858,0.613951198,0.419211993,-0.174310206,-0.173999377,16.99
9081,11757,0.06529115,-2.136829841,0.510915219,-0.107981361,-1.735287219,-0.331432128,0.006052849,-0.161362348,2.722973612,-1.55853325,2.447039174,-0.743107754,2.116763148,1.49226953,-0.153402159,-0.298817294,0.38968871,1.109978663,0.290887771,1.059159751,0.411303287,0.372756676,-0.628249266,0.555675779,0.34692276,-0.663358449,-0.042310132,0.12107154,585.12
9082,11757,-1.083010938,0.410473054,2.3056315,1.138102803,0.35705707,-0.279500138,-0.113357263,0.007873856,1.145390696,-0.734767979,0.649551441,-2.194175411,1.555512856,1.221134015,-0.463184762,-1.286664319,1.63163348,-0.573345792,0.727752024,-0.081132315,-0.141133739,0.112797608,-0.35626419,0.441071638,0.208709964,0.58211835,-0.017502144,0.038099754,6.99
9083,11758,-1.132266243,-0.019528878,2.411752171,-2.705873336,-0.430306979,-0.010580323,-0.306069368,0.412293015,2.564653852,-1.990377968,1.948110728,-2.219492941,0.441354071,1.542966878,0.509437514,0.388762291,-0.065057753,1.226024439,-0.670126676,0.057661346,0.172236465,0.719815962,-0.272920931,-0.346148905,0.358909107,-0.001647863,0.261460511,0.111453015,42
9084,11761,1.273462159,0.099130183,0.743658518,0.14105933,-0.678672826,-0.961030027,-0.260580861,-0.273530859,1.610459734,-0.600026122,0.794858808,-2.041773757,2.229101702,1.474698966,0.46538486,0.357772076,0.340683525,-0.198576068,-0.178222391,-0.064762612,-0.275308894,-0.526544773,0.09670882,0.39449544,0.108063963,0.863809524,-0.095821688,0.005199492,9.24
9085,11764,-3.0085321,-2.198853307,1.079355868,0.704851664,1.072683114,-0.806030833,-0.071122595,-0.248794554,1.751069125,-0.242570909,1.5666488,-2.029102768,1.301170321,1.137969619,-1.27075558,-0.223021932,0.651546038,0.429894888,1.857282586,-1.662864485,-0.672058773,0.470537503,1.966457241,0.068549126,0.063632891,1.189652118,0.511553786,-0.363696306,39.6
9086,11766,-6.766667742,-1.825059483,-0.861452646,0.091749433,-0.276409781,-1.648414948,0.087206055,0.311860918,3.297948623,0.961256131,0.058265688,-1.949360204,1.814516791,0.850260595,-1.258497994,0.417448991,0.637513215,-0.546445021,-0.222899595,-2.080141307,-1.31921329,0.07434006,1.462561617,0.500183428,0.773023816,1.033314297,1.521274421,0.181644943,9.8
9087,11769,1.174840027,0.036183611,0.584925822,0.191604845,-0.421221286,-0.402098349,-0.292464941,-0.021469526,1.239203407,-0.368672241,2.754853448,-1.659221844,1.261211589,1.977738986,-0.069745175,0.127337137,0.529977745,-0.197897032,-0.348340736,-0.144963712,-0.164356134,-0.255692445,0.09503953,0.210352842,0.075362475,0.88981009,-0.099578559,-0.012409037,12.99
9088,11769,1.243026395,0.333166444,0.843095178,0.834439862,-0.47693925,-0.792708968,-0.145021808,-0.287639091,1.335042827,-0.472398782,0.838904917,-1.653359921,2.961791874,1.365810158,0.284841341,0.322218975,0.198308906,-0.138351115,-0.455638134,-0.058702442,-0.241544158,-0.385221735,0.060163731,0.362287024,0.276365148,0.188640422,-0.0392939,0.017143273,6.99
9089,11772,-0.260289553,0.669945963,1.934571732,-0.048570999,-0.009067002,-0.595096063,0.672181165,-0.573843844,1.078047843,0.077760479,2.621876561,-2.381529364,0.997110855,1.422317945,-0.03246753,-0.085428914,0.302866153,0.442464326,0.811896794,0.099860065,-0.211506131,-0.174826385,-0.130531109,0.51533439,-0.311576361,0.863117033,-0.702070838,-0.463250596,12.99
9090,11775,1.209533925,-0.062622289,0.789244447,0.324251747,-0.707937574,-0.503036575,-0.361869991,-0.103514111,1.729287533,-0.575028689,2.198951295,-1.047672732,1.881297394,1.329723904,-1.802153344,-0.279140076,0.722900923,-0.06710114,0.46632352,-0.103217459,-0.196484266,-0.084114357,-0.038661087,0.5870698,0.377256495,1.041990475,-0.094182598,-0.013954441,4.9
9091,11779,1.166549824,-0.229930076,0.650517586,0.308876184,-0.720270801,-0.396910232,-0.390888423,-0.04466883,1.88195446,-0.560873027,1.855244097,-1.613248739,0.984671479,1.510687623,-1.680490055,-0.171211892,0.702510618,0.121178867,0.540876977,-0.096766572,-0.202992814,-0.214367988,-0.078771334,0.356661393,0.362207494,1.054767593,-0.106139032,-0.012938039,34.3
9092,149582,-4.280583832,1.421100007,-3.908228843,2.94294608,-0.076205336,-2.002526,-2.874154733,-0.856005441,0.96367423,-3.235438957,3.341801927,-7.562860429,-1.847443427,-11.57142343,-1.481555842,-6.180918699,-9.285185983,-3.921722141,0.68551086,-0.19896278,-0.140061995,-0.90772022,-0.680107949,-0.349169893,0.056275892,-1.149922669,-1.80988612,0.723051433,1.1
9093,11779,-1.322734615,-0.527584448,1.613914932,-1.690692189,-1.791939403,1.119810326,2.844867024,-0.884836506,2.556572329,-2.145285107,-0.03909641,-2.109297064,2.899753344,0.319606102,0.048460953,-0.091566035,-0.324338952,0.864746792,0.024820147,0.202007472,-0.122660264,0.540556479,-0.044576056,-0.447218278,0.835269242,-0.66411981,-0.148782937,-0.496637912,567
9094,11780,-1.352805691,0.450696824,1.00091983,-2.17666795,-1.808992752,-0.482753279,0.019909111,0.469746589,2.529199386,-2.11416347,1.976574797,-0.999107956,1.664520579,1.617008515,-0.866139587,0.005641379,0.359825147,1.051712825,0.078285067,-0.444198986,0.207283004,0.972637525,-0.041608472,0.549207214,-0.660901783,-0.388323119,-0.390024136,-0.23342195,160.12
9095,11781,-2.460125888,-2.01453434,2.228036995,-0.170537743,2.193488203,-2.880669588,-1.316162666,0.054001376,1.32205549,-1.049984433,0.696826475,-2.394579967,1.430767705,1.611854467,-0.031981168,0.38173568,0.303680448,-0.046078984,-0.814240628,0.577590715,0.047941316,-0.518460386,0.475860886,0.671472238,-0.214714964,0.692785585,-0.131038731,0.146545996,12.34
9096,11782,-2.380840341,0.186371208,1.494355668,-0.94468215,0.458591655,-1.352139605,0.683973447,-0.505738395,2.060363079,0.225126836,0.83369289,-2.140831021,2.596139906,0.658866763,-0.113468118,0.501802556,-0.200526857,-0.292608468,-0.808007189,-0.319574416,-0.649894744,-0.191820857,0.751266568,0.383295657,0.041853352,0.720272483,0.644016656,-0.038885201,21.5
9097,11783,-1.534257948,1.288837359,1.585223475,-1.384587338,-0.175827056,-0.703977004,0.603986651,-0.231725287,1.956454994,0.440931022,2.2445283,-2.229377575,0.972203972,1.195573638,-0.767096491,0.636201247,-0.310473734,0.396096536,-0.67244603,0.346795275,-0.312232217,-0.350460464,-0.075537757,0.277582334,-0.308608139,0.624963052,0.097663896,0.174372466,23
9098,11790,-0.424142275,0.573810927,1.269983409,-0.71087222,-0.209751696,-0.61951452,0.358978384,-0.120665774,1.649967325,-0.827596372,1.774855077,-1.57022375,1.190869304,1.260290096,-2.561771908,-0.106091102,0.399224667,0.091748568,-0.190431193,-0.282248407,0.014325237,0.382676005,0.066120771,0.557020204,-1.166625908,0.66114543,-0.148907384,0.205631932,16.5
9099,11793,1.30905589,0.056326098,0.11812824,-0.268688758,0.059613471,-0.175641286,-0.17264133,-0.177331247,1.458464218,-0.619230751,0.350416568,-2.114650869,2.636579959,1.475677079,0.618447701,0.20620446,0.386223636,-0.577169225,-0.13181677,-0.032364474,-0.287015988,-0.517486506,-0.017050903,-0.728968651,0.199321226,1.348871973,-0.118982652,-0.016361838,12.99
9100,11794,1.139698431,-0.198330041,0.744600434,0.450073614,-0.720359086,-0.429917359,-0.331065945,-0.095679973,2.059267522,-0.786090976,0.734373967,-1.911876143,1.361787989,1.289049117,-0.79238853,-0.772871226,1.329892199,-0.975122927,-0.233837066,-0.122601326,-0.200060508,-0.122777627,-0.002390669,0.437726019,0.287471016,1.0801283,-0.08336104,-0.001710382,36.25
9101,11800,-0.901777163,0.145266508,1.698816129,0.684964445,0.052022377,-0.114796586,1.484372936,-0.272093867,1.216299412,-1.133776237,0.473829308,-2.522796727,0.848133838,1.259568291,-1.456418143,-0.629914672,0.721731647,-0.635604918,-1.449228396,0.233777421,-0.096677079,-0.144036911,0.276033257,0.304420439,0.42585002,-0.562684934,-0.241498787,-0.204211205,206.47
9102,11801,1.252985876,0.211674677,0.664754407,0.376524721,-0.635907322,-1.243546002,-0.040590697,-0.372411395,1.341384926,-0.523230457,1.116975767,-1.855790939,2.353324602,1.559352562,0.259074241,0.140190563,0.489367509,-0.408256341,-0.332618984,-0.063613527,-0.223998749,-0.377274089,0.081042038,0.725494162,0.196045423,0.866571263,-0.105485539,0.004593667,12.99
9103,11802,1.187834356,-0.000562761,0.44743771,0.277343224,-0.407961681,-0.596844405,-0.172346633,-0.153053703,1.527619724,-0.544646102,0.853703508,-2.477182525,1.26933953,1.797072951,0.662163541,-0.000532757,0.713424068,-0.606968779,-0.567258884,-0.109544946,-0.217003784,-0.428501748,0.064062493,0.070990821,0.120674479,0.917235235,-0.101225856,-0.000420142,35.97
9104,11808,1.310661702,0.147434726,0.307028199,0.18836967,-0.285722779,-0.785156748,-0.097716808,-0.286477634,1.486100598,-0.504920829,0.279719275,-2.43777445,1.915526967,1.625744119,0.38329459,0.408127294,0.222698322,-0.067627383,-0.017718528,-0.074185644,-0.284941255,-0.576908308,-0.013961067,-0.116792734,0.286454491,0.919687445,-0.11037361,-0.005024187,12.99
9105,11813,1.229280295,-0.060656484,-0.15176,-0.037023267,0.334907524,0.239356445,-0.094106281,-0.128391117,1.467460757,-0.586156216,-0.226374649,-2.402076716,2.527699878,1.519301959,0.657751395,0.364504122,0.147691401,-0.267635975,-0.055893371,0.06143059,-0.279319697,-0.619648707,-0.147539557,-1.30225766,0.330638059,0.997492972,-0.102135755,-0.007237416,65.94
9106,11816,-0.765095083,0.562794669,-0.885346684,-2.588230013,1.98882932,2.963950552,-0.400775608,1.071861582,-0.366301201,-0.129554328,0.28489857,-2.92825645,1.816727783,1.931204144,-0.552814907,-0.927767955,0.184700515,1.563408047,-1.056327872,-0.422562602,-0.512878257,-1.019038837,-0.004510313,0.953657521,-0.278727325,0.773702547,0.009935341,0.116981261,12.5
9107,11817,-1.504915,1.036862737,1.592050719,0.267358961,-0.139418257,-0.426190397,0.65896873,-1.757332521,2.142130916,1.491596748,1.276891327,-2.244960381,2.938981836,0.394082815,1.267304875,-0.682660286,0.580262543,-0.060648708,1.540098787,0.385529556,0.211033121,-0.251623601,0.376352813,0.398210873,-0.620736208,0.974608364,0.035007089,-0.191223598,45.55
9108,11818,-0.531300991,0.578675734,2.076717691,-0.366700798,0.33266405,-0.199390914,0.611648613,-0.557583661,1.048759794,-0.082557146,2.345383935,-1.842736181,2.448088706,1.052999462,-0.001692987,0.074011316,-0.001927056,0.56142488,1.100125493,0.220118998,-0.225012956,-0.11702789,-0.083465688,0.028965052,-0.520030009,0.841630335,-0.592531895,-0.301247733,12.59
9109,11822,1.219158299,-0.231637082,0.342096433,-0.117682868,-0.440344439,-0.209438923,-0.470957359,0.030334655,1.70967961,-0.386659573,1.414548628,-2.698524637,0.269881274,2.033061048,0.050656762,0.892774599,-0.09148475,0.819607535,0.423131669,-0.086115594,-0.279585807,-0.748511187,-0.024454449,-0.548813803,0.105884181,0.900969066,-0.1204643,-0.01169679,44.21
9110,11823,1.190169079,0.112467942,0.522140473,0.132262792,-0.22009811,-0.257376453,-0.220267416,-0.072417208,1.082373321,-0.40152982,2.763207005,-1.126751243,2.426245228,1.740707697,-0.178554885,0.134433486,0.390604005,-0.26922465,-0.278352073,-0.065957332,-0.164914699,-0.201154623,0.05603351,0.035025813,0.141043154,0.898796452,-0.092468115,-0.012072658,12.99
9111,11826,-1.874086277,-0.06953719,1.395928513,-0.369360541,-0.269721141,-1.51991021,-0.069572233,0.318399769,1.7786581,-1.26571819,0.143524786,-2.494752759,0.427487891,1.527898712,-1.699920315,-0.151253362,0.988877571,-0.353283907,-0.594049505,-0.372646528,-0.18069508,0.034150792,0.747460742,0.897337247,-0.083425654,0.854282646,0.109358079,0.019082992,19.6
9112,11828,-1.546788197,1.277151752,0.684206512,-0.944906347,-0.642433105,-0.352447011,-0.235818485,0.924227229,1.323870545,-1.200928166,1.089388756,-1.439161395,1.437081319,1.789619253,-2.52819735,0.333175694,0.561099213,0.309205008,-0.103289949,-0.117581985,-0.119824289,-0.045137728,-0.107214985,0.033195441,-0.079045805,0.872546316,0.12217258,0.075110366,29.4
9113,149640,0.754315926,2.379821852,-5.137274493,3.818391722,0.043202652,-1.285451374,-1.766683621,0.756710662,-1.765722098,-3.263006726,3.592796832,-2.772348806,-0.074533654,-6.281093649,0.165978009,-2.679171246,-1.385556529,0.249056749,2.353452693,0.369662962,0.397057601,0.141165218,0.171984535,0.394273776,-0.444641837,-0.263189064,0.30470295,-0.044362275,2
9114,11829,0.967523466,-0.542748496,1.199682699,1.690232088,-0.778078352,1.142747053,-0.965788199,0.366911846,2.624572076,-0.523782189,0.396961225,-1.885460611,0.705465808,0.907381523,-2.525760646,-0.012125235,0.431630899,1.042964458,0.435809098,-0.043968692,-0.064718727,0.247881095,-0.346507446,-0.547536502,0.691850969,-0.13237582,0.037637634,0.021115607,96.75
9115,11829,-0.915501319,0.343841288,1.724882133,-0.138935685,-0.199441135,-0.400907592,0.328802037,-0.009878133,1.687101144,-0.918841774,0.586905795,-2.273728084,1.224369597,1.111984212,-0.95804851,-0.870996629,1.329228744,-0.798268069,-0.059589457,-0.056587193,-0.200493207,0.087329707,0.220545018,0.41906397,-0.032129996,1.061686326,0.143825296,0.046413596,36.16
9116,11833,1.335518486,0.226376504,0.189738143,0.096618692,-0.011393046,-0.561457757,-0.022536288,-0.333717339,1.325418638,-0.540115685,0.182578893,-1.903775571,3.190370726,1.363481596,0.274846968,0.450372168,0.02953618,-0.105691074,0.102341934,0.014703315,-0.293344365,-0.540055624,-0.070616325,-0.4243623,0.372990476,0.936719034,-0.102875342,-0.005865481,12.99
9117,11834,-2.023029835,-0.769593087,0.989845002,-0.520974689,0.437676971,-0.916608885,-0.42887129,0.608093269,1.47686937,-1.260297548,1.055539331,-1.958951077,0.622867659,1.795881915,-2.356114399,0.277544604,0.471969935,0.454151063,-0.095556385,0.367524977,0.026428726,-0.206631103,0.004126805,-0.001982316,-0.166180483,0.853052101,0.118963567,-0.113784662,79.2
9118,11835,1.177632288,0.208177163,0.428986643,1.469327342,-0.146659657,-0.114481226,-0.123075213,-0.005005499,1.509096488,-0.252394145,1.406425153,-2.070211636,0.396245573,1.870637218,-1.637596409,-0.11504016,0.410890848,0.483637183,0.206027687,-0.237480264,-0.25854286,-0.399079716,-0.125255587,-0.066961119,0.686768437,-0.375211611,-0.016065031,-0.00169416,14.99
9119,11835,-0.733491482,0.679595399,1.703358309,-1.217904017,0.139381114,-0.553134867,0.411254076,0.04350068,1.038006304,-0.937283797,1.856230951,-1.987261247,1.581368353,1.574383181,-0.897012159,0.866783882,-0.311045587,0.545128418,-0.47834936,0.081624684,-0.182468973,-0.333097899,-0.046606468,-0.033329853,-0.340089978,0.683163995,0.216123366,0.15807024,22.94
9120,11837,-1.224714668,0.634300142,1.526946034,-0.792954529,-0.100868262,-0.7217414,0.178567493,0.184854812,1.412190959,-0.950983054,1.893164958,-1.172434806,1.884179628,1.218772863,-2.562688677,-0.053263324,0.454508698,0.004920467,-0.2610867,-0.02064156,-0.112415017,0.148536145,-0.120184013,0.574278863,-0.234356718,0.788912077,-0.172250677,-0.122916557,7.25
9121,11841,1.048784259,0.674212073,1.528625462,4.020204975,-0.320202678,0.41358858,-0.350560167,0.196906724,0.329411725,0.849333924,1.686979493,-2.169738957,0.675121427,1.613520174,-2.285902601,0.890587334,0.172109721,0.068537166,-1.093793853,-0.280544973,-0.459418551,-1.102313679,0.207613754,0.397577063,0.116600961,-0.346628274,-0.020439627,0.018180714,3.04
9122,11844,-2.341148077,-0.878405288,2.027599604,-0.632947492,1.224965262,0.14354043,0.223989499,-0.064549986,1.581691182,-0.786401791,2.370400091,-1.459709297,1.590057726,0.894250473,-1.66533879,-0.686380855,0.833598442,-0.826953456,-0.535158717,-0.512216707,-0.270958143,0.243911468,0.534902218,-0.25974616,0.460600823,1.00413343,-0.612629458,0.120564827,4.9
9123,11844,1.263091763,-0.152711037,0.127124369,-0.07870551,0.22909784,0.841701932,-0.452952864,0.120686651,1.797881514,-0.625168713,1.109325411,-1.354127316,2.323309636,1.229463954,-1.460536256,-0.141375527,0.443311258,-0.048210122,0.671729515,-0.063080053,-0.262545801,-0.233985167,-0.200951773,-1.20986992,0.510232976,1.163070549,-0.079397517,-0.031199695,9.8
9124,11846,-2.357676011,-2.08512678,2.176525466,-0.579353518,2.638433393,-2.103243301,-1.169147924,0.03671562,1.279162738,-0.721086644,1.84996811,-2.161027015,1.156409869,1.59846409,-0.686290872,0.748089061,-0.315626071,0.650084406,-0.387726426,0.631371284,-0.014202477,-0.553753168,0.302412704,-0.032156288,-0.093584698,0.68364869,-0.312989208,-0.106651382,11.92
9125,11846,-1.341003358,0.593084292,3.45313987,1.490622615,-1.039782137,0.945641702,-0.429240561,0.193623159,3.003551492,-0.196379732,-0.402212268,-1.975057308,1.86271606,-0.315729776,-1.880562684,-0.966853388,1.134176122,0.473683265,0.694495142,0.429875728,-0.18917363,0.723100896,-0.432365761,0.408766171,0.557513534,-0.020021605,0.468704333,0.099036422,53.41
9126,11846,-1.357365725,-0.359076644,3.920274898,3.70384781,-0.183711731,1.666799382,-1.418969187,0.776787785,1.210812426,-0.092385707,1.482352907,-1.329263828,1.942811441,0.350491925,-2.328860658,-0.857315405,1.573378638,0.535066945,0.951631771,0.436090489,0.177632048,0.926786631,-0.036331428,0.24018928,0.090945621,0.493068729,0.120965251,0.107895386,56.67
9127,11848,1.264791569,0.442760495,0.418322035,0.886531215,-0.300500365,-1.002725003,-0.032380503,-0.260450734,1.374981241,-0.642354535,0.770710066,-2.478707269,1.521704794,1.213962928,0.399307092,0.482184598,0.726746035,0.03579217,-0.37771821,-0.146685815,-0.446422562,-1.055032961,0.139191434,0.217989543,0.18885722,0.060590945,-0.052022646,0.022922452,0.89
9128,11849,1.224104925,-0.201260399,0.613034892,0.358066611,-0.643749929,-0.278480367,-0.472473335,0.011295656,2.287519013,-0.731517667,0.213519394,-2.732385139,0.077570459,1.527786011,-0.625132706,-0.618650267,1.286064466,-0.710530578,-0.091176627,-0.262602306,-0.256516071,-0.276435483,0.002297682,0.086086826,0.298034099,1.107663906,-0.086533887,-0.013367184,4.06
9129,11849,1.184719042,-0.201421863,0.511028753,0.161047376,-0.321208252,0.26889118,-0.480986768,0.103543973,1.854132644,-0.604951135,1.838099169,-1.466913852,1.339925789,1.450830795,-1.441499442,-0.385419176,0.842626537,-0.263766428,0.310068306,-0.136711272,-0.20516334,-0.124630292,-0.075587131,-0.260413859,0.351425186,1.105124387,-0.084375701,-0.022258454,14.7
9130,11850,-1.449372956,0.74577724,3.428548222,1.460211116,-0.99971278,0.991229553,-0.355244788,0.096090286,2.93939918,-0.109017981,-0.238323781,-1.5014547,2.761212531,-0.535009588,-1.968236918,-1.015717463,1.073554442,0.349787156,0.696356471,0.417485136,-0.179407785,0.79960766,-0.465097931,0.435904521,0.572795547,-0.034399495,0.35418704,0.100410233,53.41
9131,11850,1.277652251,0.227228717,0.311767203,0.522978185,-0.022104424,-0.168399927,-0.209513116,-0.037318347,1.257106169,-0.241056378,1.544445765,-2.17896528,1.155371398,1.992086917,-0.251279335,0.751386246,-0.192819301,0.601621971,0.284676596,-0.153362948,-0.420363655,-1.040921506,0.0437697,-0.586781702,0.24539144,0.092661734,-0.066346382,-0.00776882,1.98
9132,11851,-1.270076622,1.161384605,1.860849273,0.207462974,-1.048160216,0.277967837,-1.075850695,1.09911172,0.794669177,-1.115205481,2.280172107,-1.032694023,2.683980586,1.804096639,-0.049818877,0.725997762,0.418945299,0.829514509,-0.820471061,-0.273219065,0.406054918,1.169599111,0.034703244,0.229193368,-0.778911324,0.307347202,-0.222315751,0.014927526,3.75
9133,11852,1.267072998,-0.022532236,0.61392819,-0.04426124,-0.564938185,-0.487630923,-0.460359354,-0.037531207,1.55488694,-0.392022606,1.997542064,-2.094889952,1.007609485,1.887529445,-0.082067322,0.704112265,0.039273505,0.547709835,0.244936113,-0.135355265,-0.263294769,-0.56700603,0.064066209,-0.03355876,0.083715729,0.87208528,-0.106350872,-0.012299843,1.72
9134,149676,1.833191048,0.745332779,-1.133008713,3.893555977,0.858163817,0.910234501,-0.498200069,0.344703186,-0.667939096,0.398155065,0.613867739,-0.022561483,0.452018065,-2.969200956,-0.964967034,2.464449802,0.671240576,1.921021092,-1.616926588,-0.085578755,0.03928949,0.181651615,0.072980911,-0.155298849,-0.149891395,0.012792488,0.040853819,0.022903116,17.39
9135,11854,1.156361949,-0.617101206,1.115742137,-1.194379505,-1.319645092,-0.429209699,-0.998187273,0.050182157,3.218832944,-1.500294256,0.900741681,-2.120148579,1.331680499,1.42766167,1.862893443,-0.195838493,0.601271175,0.47777448,-0.252235343,-0.089958138,0.134280379,0.721456449,-0.067094973,0.079913996,0.217416749,0.106738901,0.033046862,0.026419753,41
9136,11854,-0.133683657,1.027578756,0.684312744,0.842700956,-0.132098713,-0.662662957,0.185098148,0.045814921,1.925954626,-0.88470976,1.139490581,-2.226806324,1.293401553,-0.32028174,-1.035837057,-0.409214295,2.264764978,-0.20798138,-0.880302789,0.067101195,-0.260420477,-0.043449552,0.135802214,0.459970482,-0.402296975,0.25126046,0.324695613,0.083325362,12.31
9137,11863,-0.271549464,-2.516363208,-0.081981377,0.882782589,-1.291463209,0.225423639,0.520002528,-0.134737515,1.700004161,-0.953716984,2.360660421,-1.149953561,1.584298979,1.608095944,-1.411611694,-0.454122776,1.046645608,-0.313163417,-0.126850233,1.354245003,0.277323306,-0.396112481,-0.660170564,0.302582959,0.017358148,0.993713316,-0.220988068,0.111323961,749.07
9138,11863,-0.341107314,0.709796673,1.987572321,-0.378387898,-0.452187775,-1.067918833,0.346230306,-0.164259196,1.127702789,-1.026674999,0.777220817,-2.722236395,1.209722522,1.569016984,0.324275674,0.196095267,0.532616081,-0.022465737,-0.133191996,-0.055241758,-0.17901177,-0.348525536,0.015610905,0.682393838,-0.426847663,0.805540574,-0.051960925,0.047445244,12.28
9139,11866,-0.443946945,1.16289021,1.351633971,0.340698067,-0.441049554,-0.170631487,-0.329337262,-1.728691569,0.864646448,-0.400660099,1.323404531,-2.118705109,2.187053974,1.65060637,1.222950955,-0.812680913,1.551914896,-0.538054394,1.13152513,-0.205809018,1.402034219,-0.498997749,0.29293555,0.415899454,-0.773945819,1.468802676,0.073546868,0.056568986,12.99
9140,11866,-0.688175679,0.784316446,1.933288024,0.341899917,-0.084518285,-0.379926972,0.379082381,0.022392175,1.072838394,-0.728147926,1.799595104,-2.220492699,0.264439722,1.680586603,-1.74658251,-0.262739198,0.673700548,0.308755464,0.442951013,-0.176752773,-0.220218097,-0.387850021,-0.116174413,0.48600657,-0.208624675,0.143894842,-0.095501312,0.103316346,12.43
9141,11867,-0.416223413,0.595408027,2.125123775,0.16227701,-0.759435745,0.432029611,0.127089792,-0.006048894,1.434342619,-0.88867771,0.652742094,-1.915147678,2.81196541,0.82450253,0.206195168,-0.362737425,0.917847968,-0.153284044,0.17144755,0.054248117,0.099989461,0.762170459,-0.013906522,0.152149137,-0.794949529,1.077797218,0.016902744,0.130286404,81.5
9142,11872,-0.913160806,1.028350123,2.499354873,1.700631625,0.457812707,0.38747654,0.581417863,0.173023561,0.456752909,-0.694233213,0.061497145,-2.465174726,1.509241527,1.139534903,-1.754585625,0.256717429,0.440100123,-0.784703255,-1.801646155,-0.160429394,-0.377119531,-0.893403353,0.056032143,-0.036626467,-0.098453359,-0.444043891,0.043835256,0.100969465,37.27
9143,11875,1.220468202,-0.211672701,1.326194066,0.52878558,-1.172940221,-0.39050485,-0.818268386,0.001600815,2.387765836,-0.679330093,0.191503434,-2.358437087,1.172523672,1.090657884,-0.426261886,0.196208573,0.66762152,-0.048968373,-0.035738928,-0.152561286,-0.276062285,-0.377326905,0.082705417,0.394299174,0.075996725,0.921469591,-0.061495313,0.009139819,5.03
